OrganisationID¬OrganisationCode¬OrganisationName¬MetricName¬Value¬Text
18082¬NLL04¬Launceston General Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18083¬NLL07¬Liskeard Community Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18085¬NLL09¬Stratton Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18090¬NLL16¬Falmouth Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18093¬NLL19¬Poltair Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18095¬NLL21¬St Mary's Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18102¬NLT02¬North Somerset Community Hospital¬A&E performance¬100.00%¬Patients seen within 4 hours
18102¬NLT02¬North Somerset Community Hospital¬Percentage of patients waiting less than 18 weeks¬99%¬99% of patients waiting less than 18 weeks from referral
18102¬NLT02¬North Somerset Community Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
18142¬NMV01¬Kneesworth House¬Care Quality Commission inspection ratings¬2¬Good
18142¬NMV01¬Kneesworth House¬Care Quality Commission inspection ratings¬2¬Good
18142¬NMV01¬Kneesworth House¬Care Quality Commission inspection ratings¬2¬Good
18143¬NMV02¬Stockton Hall Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
18143¬NMV02¬Stockton Hall Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
18143¬NMV02¬Stockton Hall Hospital¬Care Quality Commission inspection ratings¬3¬Requires Improvement
18271¬NQ106¬Fryatt Hospital, Harwich¬A&E performance¬100.00%¬Patients seen within 4 hours
62824¬RRERS¬The Redwoods Centre¬Recommended by staff¬70¬Within expected range with a value of 70%
63570¬RV929¬Granville Court¬A&E performance¬99.88%¬Patients seen within 4 hours
63570¬RV929¬Granville Court¬Care Quality Commission inspection ratings¬2¬Good
63570¬RV929¬Granville Court¬Care Quality Commission inspection ratings¬2¬Good
63570¬RV929¬Granville Court¬Care Quality Commission inspection ratings¬2¬Good
63570¬RV929¬Granville Court¬Financial performance¬£-0.31m Deficit¬
63570¬RV929¬Granville Court¬Percentage of patients waiting less than 18 weeks¬96%¬96% of patients waiting less than 18 weeks from referral
63570¬RV929¬Granville Court¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
63570¬RV929¬Granville Court¬Friends and Family Test score: Staff - Care¬70%¬staff recommend this hospital for care. 294 responses. 2609 staff work at this trust.
63570¬RV929¬Granville Court¬Friends and Family Test score: Staff - Work¬52%¬staff recommend this hospital as a place to work. 294 responses. 2609 staff work at this trust.
63570¬RV929¬Granville Court¬Recommended by staff¬55¬Within expected range with a value of 55%
63570¬RV929¬Granville Court¬Recommended by staff¬55¬Within expected range with a value of 55%
63627¬RVLCC¬Cheshunt Community Hospital¬Agency staff as a percentage of average expenditure¬7%¬Average expenditure with a value of 7%
63627¬RVLCC¬Cheshunt Community Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
63729¬RW194¬Alton Community Hospital¬A&E performance¬100.00%¬Patients seen within 4 hours
63729¬RW194¬Alton Community Hospital¬Agency staff as a percentage of average expenditure¬7%¬Average expenditure with a value of 7%
63729¬RW194¬Alton Community Hospital¬Care Quality Commission inspection ratings¬5¬No rating
63729¬RW194¬Alton Community Hospital¬Care Quality Commission inspection ratings¬5¬No rating
63729¬RW194¬Alton Community Hospital¬Care Quality Commission inspection ratings¬5¬No rating
63729¬RW194¬Alton Community Hospital¬Choice of breakfast¬1¬Amongst the best
63729¬RW194¬Alton Community Hospital¬Choice of food¬85.35%¬85.35% Amongst the best
63729¬RW194¬Alton Community Hospital¬Care hours per patient day¬6.13¬hours
63729¬RW194¬Alton Community Hospital¬Cost of food services per patient per day¬£13.59¬
63729¬RW194¬Alton Community Hospital¬Financial performance¬£-6.16m Deficit¬
63729¬RW194¬Alton Community Hospital¬Food available between meals¬1¬
63729¬RW194¬Alton Community Hospital¬Fresh fruit available¬1¬
63729¬RW194¬Alton Community Hospital¬Percentage of patients waiting less than 18 weeks¬93%¬93% of patients waiting less than 18 weeks from referral
63729¬RW194¬Alton Community Hospital¬Menu approved by dietitian¬2¬
63729¬RW194¬Alton Community Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
63729¬RW194¬Alton Community Hospital¬Patients assessed for blood clots¬97.14¬97.14% of patients assessed
63729¬RW194¬Alton Community Hospital¬Quality of food¬95.93%¬95.93% Amongst the best
63729¬RW194¬Alton Community Hospital¬Recommended by staff¬63¬Within expected range with a value of 63%
63729¬RW194¬Alton Community Hospital¬Recommended by staff¬63¬Within expected range with a value of 63%
63911¬RWK62¬City And Hackney Centre For Mental Health¬Care hours per patient day¬7.26¬hours
63911¬RWK62¬City And Hackney Centre For Mental Health¬Financial performance¬£4.29m Surplus¬
63911¬RWK62¬City And Hackney Centre For Mental Health¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
63911¬RWK62¬City And Hackney Centre For Mental Health¬Friends and Family Test score: Staff - Care¬83%¬staff recommend this hospital for care. 207 responses. 5564 staff work at this trust.
63911¬RWK62¬City And Hackney Centre For Mental Health¬Friends and Family Test score: Staff - Work¬85%¬staff recommend this hospital as a place to work. 207 responses. 5564 staff work at this trust.
63911¬RWK62¬City And Hackney Centre For Mental Health¬Recommended by staff¬69¬Within expected range with a value of 69%
63911¬RWK62¬City And Hackney Centre For Mental Health¬Recommended by staff¬69¬Within expected range with a value of 69%
64322¬RWY11¬Holmevalley Memorial Hospital¬A&E performance¬92.46%¬Patients seen within 4 hours
64322¬RWY11¬Holmevalley Memorial Hospital¬Agency staff as a percentage of average expenditure¬6%¬Average expenditure with a value of 6%
64322¬RWY11¬Holmevalley Memorial Hospital¬Consistency of reporting to the NRLS¬2¬Reported in four or five of the past six months
64322¬RWY11¬Holmevalley Memorial Hospital¬Estimated Procurement Savings Target¬575,248¬£575,248 - £2,546,172
64322¬RWY11¬Holmevalley Memorial Hospital¬Financial performance¬£-6.88m Deficit¬
64322¬RWY11¬Holmevalley Memorial Hospital¬Percentage of patients waiting less than 18 weeks¬92%¬92% of patients waiting less than 18 weeks from referral
64322¬RWY11¬Holmevalley Memorial Hospital¬Infection control and cleanliness¬2¬As expected
64322¬RWY11¬Holmevalley Memorial Hospital¬NHS Improvement patient safety notices¬¬Poor - Some alerts not signed off after deadline
64322¬RWY11¬Holmevalley Memorial Hospital¬Open and honest reporting¬3¬As expected
64322¬RWY11¬Holmevalley Memorial Hospital¬Overall Procurement Process Efficiency and Price Performance Assessment¬Middle 50%¬Middle 50%
64322¬RWY11¬Holmevalley Memorial Hospital¬Patients assessed for blood clots¬97.04¬97.04% of patients assessed
64322¬RWY11¬Holmevalley Memorial Hospital¬Potential under-reporting of incidents¬2¬Within expected range
64322¬RWY11¬Holmevalley Memorial Hospital¬Potential under-reporting of incidents resulting in death or severe harm¬2¬Within expected range
64322¬RWY11¬Holmevalley Memorial Hospital¬Price Performance¬Bottom 25%¬Bottom 25%
64322¬RWY11¬Holmevalley Memorial Hospital¬Procurement Process Efficiency¬Middle 50%¬Middle 50%
64322¬RWY11¬Holmevalley Memorial Hospital¬Proportion of reported incidents that are harmful¬1¬Within the expected range
64322¬RWY11¬Holmevalley Memorial Hospital¬Staff who stated the incident reporting procedure was fair and effective¬2¬Within the middle range
64322¬RWY11¬Holmevalley Memorial Hospital¬Mortality rate (in hospital and up to 30 days after discharge)¬1.014¬Number of deaths within the expected range
64322¬RWY11¬Holmevalley Memorial Hospital¬Friends and Family Test score: Staff - Care¬80%¬staff recommend this hospital for care. 1387 responses. 5880 staff work at this trust.
64322¬RWY11¬Holmevalley Memorial Hospital¬Friends and Family Test score: Staff - Work¬60%¬staff recommend this hospital as a place to work. 1387 responses. 5880 staff work at this trust.
64322¬RWY11¬Holmevalley Memorial Hospital¬Recommended by staff¬66¬Within expected range with a value of 66%
64322¬RWY11¬Holmevalley Memorial Hospital¬Recommended by staff¬66¬Within expected range with a value of 66%
64419¬RWX84¬St Mark's Hospital¬A&E performance¬100.00%¬Patients seen within 4 hours
64419¬RWX84¬St Mark's Hospital¬Agency staff as a percentage of average expenditure¬10%¬Significantly above average with a value of 10%
64419¬RWX84¬St Mark's Hospital¬Choice of breakfast¬1¬Amongst the best
64419¬RWX84¬St Mark's Hospital¬Choice of food¬94.31%¬94.31% Amongst the best
64419¬RWX84¬St Mark's Hospital¬Care hours per patient day¬5.88¬hours
64419¬RWX84¬St Mark's Hospital¬Financial performance¬£-1.01m Deficit¬
64419¬RWX84¬St Mark's Hospital¬Food available between meals¬1¬
64419¬RWX84¬St Mark's Hospital¬Fresh fruit available¬1¬
64419¬RWX84¬St Mark's Hospital¬Percentage of patients waiting less than 18 weeks¬100%¬100% of patients waiting less than 18 weeks from referral
64419¬RWX84¬St Mark's Hospital¬Menu approved by dietitian¬1¬
64419¬RWX84¬St Mark's Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
64419¬RWX84¬St Mark's Hospital¬Quality of food¬100.00%¬100.00% Amongst the best
64419¬RWX84¬St Mark's Hospital¬Friends and Family Test score: Staff - Care¬84%¬staff recommend this hospital for care. 1223 responses. 4221 staff work at this trust.
64419¬RWX84¬St Mark's Hospital¬Friends and Family Test score: Staff - Work¬76%¬staff recommend this hospital as a place to work. 1223 responses. 4221 staff work at this trust.
64419¬RWX84¬St Mark's Hospital¬Recommended by staff¬75¬Within expected range with a value of 75%
64419¬RWX84¬St Mark's Hospital¬Recommended by staff¬75¬Within expected range with a value of 75%
64420¬RWX85¬Upton Hospital¬A&E performance¬100.00%¬Patients seen within 4 hours
64420¬RWX85¬Upton Hospital¬Agency staff as a percentage of average expenditure¬10%¬Significantly above average with a value of 10%
64420¬RWX85¬Upton Hospital¬Care Quality Commission inspection ratings¬5¬No rating
64420¬RWX85¬Upton Hospital¬Care Quality Commission inspection ratings¬5¬No rating
64420¬RWX85¬Upton Hospital¬Care Quality Commission inspection ratings¬5¬No rating
64420¬RWX85¬Upton Hospital¬Choice of breakfast¬1¬Amongst the best
64420¬RWX85¬Upton Hospital¬Choice of food¬94.31%¬94.31% Amongst the best
64420¬RWX85¬Upton Hospital¬Care hours per patient day¬7.04¬hours
64420¬RWX85¬Upton Hospital¬Financial performance¬£-1.01m Deficit¬
64420¬RWX85¬Upton Hospital¬Food available between meals¬1¬
64420¬RWX85¬Upton Hospital¬Fresh fruit available¬1¬
64420¬RWX85¬Upton Hospital¬Percentage of patients waiting less than 18 weeks¬100%¬100% of patients waiting less than 18 weeks from referral
64420¬RWX85¬Upton Hospital¬Menu approved by dietitian¬1¬
64420¬RWX85¬Upton Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
64420¬RWX85¬Upton Hospital¬Quality of food¬97.16%¬97.16% Amongst the best
64420¬RWX85¬Upton Hospital¬Friends and Family Test score: Staff - Care¬84%¬staff recommend this hospital for care. 1223 responses. 4221 staff work at this trust.
64420¬RWX85¬Upton Hospital¬Friends and Family Test score: Staff - Work¬76%¬staff recommend this hospital as a place to work. 1223 responses. 4221 staff work at this trust.
64420¬RWX85¬Upton Hospital¬Recommended by staff¬75¬Within expected range with a value of 75%
64420¬RWX85¬Upton Hospital¬Recommended by staff¬75¬Within expected range with a value of 75%
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬A&E performance¬91.31%¬Patients seen within 4 hours
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Agency staff as a percentage of average expenditure¬7%¬Average expenditure with a value of 7%
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Care Quality Commission inspection ratings¬5¬No rating
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Care Quality Commission inspection ratings¬5¬No rating
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Care Quality Commission inspection ratings¬5¬No rating
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Consistency of reporting to the NRLS¬3¬Reported in six of the last six months
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Estimated Procurement Savings Target¬424,225¬£424,225 - £2,136,337
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Financial performance¬£8.65m Surplus¬
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Percentage of patients waiting less than 18 weeks¬91%¬91% of patients waiting less than 18 weeks from referral
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Infection control and cleanliness¬2¬As expected
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Open and honest reporting¬2¬Among the best
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Overall Procurement Process Efficiency and Price Performance Assessment¬Top 25%¬Top 25%
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Patients assessed for blood clots¬95.69¬95.69% of patients assessed
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Potential under-reporting of incidents¬2¬Within expected range
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Potential under-reporting of incidents resulting in death or severe harm¬2¬Within expected range
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Price Performance¬Middle 50%¬Middle 50%
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Procurement Process Efficiency¬Top 25%¬Top 25%
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Proportion of reported incidents that are harmful¬1¬Within the expected range
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Staff who stated the incident reporting procedure was fair and effective¬1¬Among the best
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Mortality rate (in hospital and up to 30 days after discharge)¬1.099¬Number of deaths within the expected range
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Friends and Family Test score: Staff - Care¬78%¬staff recommend this hospital for care. 211 responses. 7097 staff work at this trust.
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Friends and Family Test score: Staff - Work¬60%¬staff recommend this hospital as a place to work. 211 responses. 7097 staff work at this trust.
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Recommended by staff¬58¬Within expected range with a value of 58%
65351¬RXP09¬Peterlee Community Hospital - County Durham and Darlington NHS Foundation Trust¬Recommended by staff¬58¬Within expected range with a value of 58%
65433¬RXPCL¬Sedgefield Community Hospital¬A&E performance¬91.31%¬Patients seen within 4 hours
65433¬RXPCL¬Sedgefield Community Hospital¬Agency staff as a percentage of average expenditure¬7%¬Average expenditure with a value of 7%
65433¬RXPCL¬Sedgefield Community Hospital¬Care Quality Commission inspection ratings¬5¬No rating
65433¬RXPCL¬Sedgefield Community Hospital¬Care Quality Commission inspection ratings¬5¬No rating
65433¬RXPCL¬Sedgefield Community Hospital¬Care Quality Commission inspection ratings¬5¬No rating
65433¬RXPCL¬Sedgefield Community Hospital¬Choice of breakfast¬1¬Amongst the best
65433¬RXPCL¬Sedgefield Community Hospital¬Choice of food¬99.19%¬99.19% Amongst the best
65433¬RXPCL¬Sedgefield Community Hospital¬Care hours per patient day¬8.02¬hours
65433¬RXPCL¬Sedgefield Community Hospital¬Consistency of reporting to the NRLS¬3¬Reported in six of the last six months
65433¬RXPCL¬Sedgefield Community Hospital¬Cost of food services per patient per day¬£11.25¬
65433¬RXPCL¬Sedgefield Community Hospital¬Estimated Procurement Savings Target¬424,225¬£424,225 - £2,136,337
65433¬RXPCL¬Sedgefield Community Hospital¬Financial performance¬£8.65m Surplus¬
65433¬RXPCL¬Sedgefield Community Hospital¬Food available between meals¬1¬
65433¬RXPCL¬Sedgefield Community Hospital¬Fresh fruit available¬1¬
65433¬RXPCL¬Sedgefield Community Hospital¬Percentage of patients waiting less than 18 weeks¬91%¬91% of patients waiting less than 18 weeks from referral
65433¬RXPCL¬Sedgefield Community Hospital¬Infection control and cleanliness¬2¬As expected
65433¬RXPCL¬Sedgefield Community Hospital¬Menu approved by dietitian¬1¬
65433¬RXPCL¬Sedgefield Community Hospital¬NHS Improvement patient safety notices¬¬Good - All alerts signed off where deadline has passed
65433¬RXPCL¬Sedgefield Community Hospital¬Open and honest reporting¬2¬Among the best
